재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기,Unnamed: 15
"재무상태표, 유동/비유동법-별도재무제표",[017940],E1,유가증권시장상장법인,467,기타 전문 도매업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[037370],EG,코스닥시장상장법인,467,기타 전문 도매업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[037370],EG,코스닥시장상장법인,467,기타 전문 도매업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[037370],EG,코스닥시장상장법인,467,기타 전문 도매업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[079190],EMW,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[079190],EMW,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2015-12-31,사업보고서,KRW,entity00479705_udf_BS_20163239303878_NoncurrentAssets,      3. 종속기업투자주식,"1,574,323,126","1,229,516,876",,
"재무상태표, 유동/비유동법-별도재무제표",[079190],EMW,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[079190],EMW,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[007700],F&F,유가증권시장상장법인,141,봉제의복 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[007700],F&F,유가증권시장상장법인,141,봉제의복 제조업,12,2015-12-31,사업보고서,KRW,entity00126487_udf_BS_2016322132255415_CurrentAssets,      유동파생상품자산,"3,498,674",,,
"재무상태표, 유동/비유동법-별도재무제표",[007700],F&F,유가증권시장상장법인,141,봉제의복 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[007700],F&F,유가증권시장상장법인,141,봉제의복 제조업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentPortionOfLongtermBorrowings,      유동성장기차입금,"19,250,060,000","13,625,000,000",,
"재무상태표, 유동/비유동법-별도재무제표",[007700],F&F,유가증권시장상장법인,141,봉제의복 제조업,12,2015-12-31,사업보고서,KRW,entity00126487_udf_BS_2011511144931687_CurrentLiabilities,      유동파생상품부채,,"2,506,969",,
"재무상태표, 유동/비유동법-별도재무제표",[007700],F&F,유가증권시장상장법인,141,봉제의복 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[114090],GKL,유가증권시장상장법인,912,유원지 및 기타 오락관련 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[114090],GKL,유가증권시장상장법인,912,유원지 및 기타 오락관련 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,      매각예정자산,,,,
"재무상태표, 유동/비유동법-별도재무제표",[114090],GKL,유가증권시장상장법인,912,유원지 및 기타 오락관련 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[114090],GKL,유가증권시장상장법인,912,유원지 및 기타 오락관련 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[078930],GS,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[083450],GST,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[083450],GST,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentTaxAssets,      당기법인세자산,"446,226,045",,,
"재무상태표, 유동/비유동법-별도재무제표",[083450],GST,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,entity00540863_udf_BS_201232713554378_NoncurrentAssets,      장기금융상품,"936,623,789","826,436,326",,
"재무상태표, 유동/비유동법-별도재무제표",[083450],GST,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,entity00540863_udf_BS_2013321112559266_NoncurrentAssets,      매각예정자산,,,,
"재무상태표, 유동/비유동법-별도재무제표",[083450],GST,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[083450],GST,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,entity00540863_udf_BS_201332111462940_NoncurrentLiabilities,      장기파생상품부채,"64,767,845",,,
"재무상태표, 유동/비유동법-별도재무제표",[083450],GST,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentTaxLiabilities,      법인세부채,,"1,001,050,698",,
"재무상태표, 유동/비유동법-별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,dart_LongTermTradeAndOtherNonCurrentPayables,      장기매입채무 및 기타채무,"162,563,909,206","136,079,934,317",,
"재무상태표, 유동/비유동법-별도재무제표",[006360],GS건설,유가증권시장상장법인,411,건물 건설업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[007070],GS리테일,유가증권시장상장법인,471,종합 소매업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[007070],GS리테일,유가증권시장상장법인,471,종합 소매업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[007070],GS리테일,유가증권시장상장법인,471,종합 소매업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[007070],GS리테일,유가증권시장상장법인,471,종합 소매업,12,2015-12-31,사업보고서,KRW,dart_IssuedCapitalOfCommonStock,         보통주자본금,,,,
"재무상태표, 유동/비유동법-별도재무제표",[028150],GS홈쇼핑,코스닥시장상장법인,602,텔레비전 방송업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[028150],GS홈쇼핑,코스닥시장상장법인,602,텔레비전 방송업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[028150],GS홈쇼핑,코스닥시장상장법인,602,텔레비전 방송업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[078150],HB테크놀러지,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[078150],HB테크놀러지,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[078150],HB테크놀러지,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[036640],HRS,코스닥시장상장법인,203,합성고무 및 플라스틱 물질 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[036640],HRS,코스닥시장상장법인,203,합성고무 및 플라스틱 물질 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[036640],HRS,코스닥시장상장법인,203,합성고무 및 플라스틱 물질 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[095340],ISC,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[095340],ISC,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[095340],ISC,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,entity00572905_udf_BS_2014522102246777_NoncurrentLiabilities,      전환사채,,"5,805,256,844",,
"재무상태표, 유동/비유동법-별도재무제표",[095340],ISC,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[099520],ITX시큐리티,코스닥시장상장법인,265,영상 및 음향기기 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[099520],ITX시큐리티,코스닥시장상장법인,265,영상 및 음향기기 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[099520],ITX시큐리티,코스닥시장상장법인,265,영상 및 음향기기 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[067290],JW중외신약,코스닥시장상장법인,212,의약품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[067290],JW중외신약,코스닥시장상장법인,212,의약품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[067290],JW중외신약,코스닥시장상장법인,212,의약품 제조업,12,2015-12-31,사업보고서,KRW,entity00110431_udf_BS_20151110104455598_CurrentLiabilities,      미지급배당금,,,,
"재무상태표, 유동/비유동법-별도재무제표",[067290],JW중외신약,코스닥시장상장법인,212,의약품 제조업,12,2015-12-31,사업보고서,KRW,entity00110431_udf_BS_20151110104526946_CurrentLiabilities,      단기임대보증금,"215,670,000",,,
"재무상태표, 유동/비유동법-별도재무제표",[067290],JW중외신약,코스닥시장상장법인,212,의약품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[001060],JW중외제약,유가증권시장상장법인,212,의약품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[001060],JW중외제약,유가증권시장상장법인,212,의약품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_DeferredTaxAssets,      이연법인세자산,"2,644,417,848",,,
"재무상태표, 유동/비유동법-별도재무제표",[001060],JW중외제약,유가증권시장상장법인,212,의약품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[001060],JW중외제약,유가증권시장상장법인,212,의약품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[096760],JW홀딩스,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[096760],JW홀딩스,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentTaxAssets,      당기법인세자산,"386,399,703","258,060,731",,
"재무상태표, 유동/비유동법-별도재무제표",[096760],JW홀딩스,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[096760],JW홀딩스,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2015-12-31,사업보고서,KRW,entity00632304_udf_BS_201532692913632_CurrentLiabilities,      사채,"29,402,811,471","18,710,983,732",,
"재무상태표, 유동/비유동법-별도재무제표",[096760],JW홀딩스,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2015-12-31,사업보고서,KRW,entity00632304_udf_BS_2015812121318679_NoncurrentLiabilities,      사채,"14,835,667,569",,,
"재무상태표, 유동/비유동법-별도재무제표",[096760],JW홀딩스,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,12,2015-12-31,사업보고서,KRW,entity00632304_udf_BS_201532693334199_NoncurrentLiabilities,      파생상품부채,"1,718,330,884","1,104,678,299",,
